NB,H_BS,H_PRODUCT,HS_UPI,H_DVCS,TP_STATUS2,CANADA,CANADIAN_DERIVATIVE_STATUS,CLEARING_THRESHOLD_EXEEDED
159186695,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186696,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186697,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186698,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186699,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186700,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186701,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186704,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186705,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186706,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186707,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186708,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186709,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186710,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186711,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186712,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186713,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186714,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186715,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186716,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186717,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186719,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186720,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186721,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186722,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186723,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186724,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
159186736,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186739,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186740,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186744,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186745,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186746,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186747,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186748,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186749,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186750,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186751,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186752,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186753,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186754,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186755,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186756,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186758,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186759,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186760,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186761,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186762,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186763,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186764,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186765,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186766,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186767,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186768,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186769,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186770,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186772,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186773,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186774,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186775,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186776,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186777,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186778,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186779,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186796,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186797,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186798,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186799,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186800,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186805,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186806,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186807,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186808,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186809,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186810,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186811,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186812,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186813,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186814,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186815,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186816,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186817,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186818,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186819,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
159186820,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,,Y,
